사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2024-05,8호선,2822,산성,22,1,"5,386",624,"11,206","2,234","31,535","3,512","33,859","9,474","17,647","6,265","12,060","6,033","9,626","5,417","9,646","5,965","9,095","6,640","7,918","7,724","8,685","10,307","9,542","12,901","9,052","17,293","7,161","28,073","4,024","23,097","2,998","14,644","2,333","13,548","1,679","12,973",751,"7,418",164,"2,737",0,32,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2823,남한산성입구(성남법원.검찰청),71,4,"11,636","1,685","23,109","5,288","57,192","12,512","68,464","29,183","35,601","28,310","23,562","14,766","20,779","11,790","23,736","14,617","19,882","16,371","18,221","15,132","20,876","19,439","24,952","25,548","28,010","30,495","23,564","47,134","12,030","36,223","8,324","23,884","6,588","23,821","4,691","21,834","1,805","12,400",308,"4,532",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2824,단대오거리,23,1,"11,032","1,811","21,296","6,446","51,585","11,286","59,543","21,822","30,202","12,060","20,440","9,506","18,070","10,562","18,958","11,745","17,077","12,779","15,094","14,626","15,593","20,167","19,853","25,661","22,152","31,919","22,773","47,926","11,796","37,114","8,625","22,989","6,714","21,418","4,654","20,591","2,117","12,074",408,"3,757",1,110,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2825,신흥,3,0,"4,078",502,"7,591","2,354","19,025","3,740","23,783","6,783","12,692","4,353","8,401","5,438","7,698","6,048","7,791","7,527","7,519","8,791","7,444","9,120","8,449","10,590","10,406","13,239","9,881","14,759","8,900","20,243","5,559","16,723","4,256","10,580","3,294","9,212","2,215","8,565",982,"5,322",191,"1,471",0,179,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2826,수진,18,0,"4,372",577,"7,203","2,406","16,950","6,355","22,919","12,966","13,425","6,933","9,604","6,285","9,298","6,752","10,065","7,058","9,188","8,365","9,121","8,105","9,816","9,107","13,252","11,180","10,045","11,358","8,517","16,580","5,444","13,067","4,254","9,082","4,018","8,156","2,943","7,183","1,099","5,264",244,"1,474",0,208,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2827,모란,14,1,"2,732",681,"3,350","3,792","9,496","5,577","11,793","12,209","7,813","7,140","7,769","7,521","8,576","7,594","10,156","7,752","10,570","7,536","10,157","7,488","11,344","8,306","15,351","9,024","12,776","8,819","12,864","11,583","7,774","7,142","5,511","4,743","5,305","4,607","4,248","3,895","2,667","2,535",715,"1,548",1,436,0,0,0,0,2024-06-03 09:43:48
2024-05,8호선,2828,남위례,3,0,"2,012","1,214","7,800","4,288","22,897","9,565","27,176","27,081","15,190","11,882","10,730","7,584","9,209","6,836","9,627","8,398","10,033","9,690","9,763","8,907","11,646","10,522","16,552","13,614","17,592","17,814","19,069","26,386","8,992","20,081","7,674","11,657","7,408","10,657","5,729","9,657","2,462","6,269",691,"1,895",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4101,개화,1,0,"2,268",159,"7,732","2,885","16,499","4,003","11,137","5,624","4,906","3,247","3,176","2,380","2,848","2,454","2,677","2,117","2,877","2,387","3,006","2,451","3,230","2,643","4,535","2,832","6,468","4,175","6,393","6,806","2,532","6,132","1,776","3,096","1,578","2,358",675,"2,128",316,"1,208",91,565,0,37,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4102,김포공항,6,5,747,"2,933","3,445","14,539","11,810","17,979","12,418","19,992","8,069","17,779","9,029","19,061","11,077","21,761","11,222","22,236","13,844","22,506","15,828","21,476","18,061","20,483","15,355","23,351","19,181","27,170","21,276","26,682","16,355","15,320","14,292","6,748","12,971","4,291","10,589","3,460","3,946","2,189",143,"1,562",5,186,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4103,공항시장,4,0,"3,733",199,"5,160","1,285","9,719","2,268","12,698","4,563","7,036","3,953","5,595","3,290","5,100","3,616","5,688","4,695","5,155","4,405","4,630","4,611","4,722","5,965","4,939","6,992","4,898","8,088","4,509","12,088","3,225","9,205","2,895","6,970","2,207","6,369","1,758","5,878",851,"4,206",197,"1,589",0,116,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4104,신방화,3,0,"5,217",654,"12,940","2,695","30,735","6,317","29,444","13,621","15,922","7,697","12,514","6,411","11,309","6,943","11,999","8,092","10,631","8,869","9,471","10,249","10,728","11,500","11,338","14,250","10,573","17,300","11,116","24,827","6,587","21,675","5,182","13,275","3,893","11,916","2,959","12,518","1,171","6,710",216,"2,636",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4105,마곡나루(서울식물원),11,0,"5,230","1,683","11,198","19,900","30,945","23,937","30,522","58,041","17,757","25,318","13,417","15,884","14,406","14,272","17,166","14,618","17,971","16,488","18,384","14,889","21,515","16,860","30,860","19,503","44,890","25,995","49,722","38,822","23,780","30,306","19,901","18,427","18,095","18,121","14,631","16,030","7,525","11,557","1,136","4,250",3,447,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4106,양천향교,2,0,"4,935","1,455","12,043","11,685","33,000","13,755","32,471","42,697","16,912","17,089","13,068","10,864","13,654","8,693","15,199","10,101","14,345","12,243","13,346","10,472","15,243","12,134","19,021","14,745","25,573","18,920","33,334","29,326","12,536","25,822","8,661","15,889","7,488","16,839","5,476","13,935","2,514","10,933",525,"2,948",1,219,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4107,가양,109,0,"17,068","1,809","31,021","9,631","81,020","31,634","82,042","55,253","47,946","31,682","37,088","20,485","34,427","21,343","36,311","23,961","33,499","26,577","29,017","28,471","31,133","34,504","36,741","39,757","45,161","47,706","51,034","75,572","23,659","62,945","18,696","40,723","16,016","35,775","10,946","32,701","4,774","22,054",658,"6,878",2,218,0,0,0,1,2024-06-03 09:43:48
2024-05,9호선,4108,증미,0,0,"2,791",598,"8,626","2,686","23,761","12,445","25,237","47,860","13,709","17,891","10,242","6,873","9,298","6,218","9,774","6,678","9,597","7,044","8,305","8,161","8,914","8,352","9,456","9,964","22,123","12,923","36,646","20,618","11,243","15,613","6,376","9,247","5,198","8,625","3,048","9,077","1,277","5,137",255,"1,792",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4109,등촌,21,0,"6,933","1,031","16,456","3,964","50,548","8,643","59,734","18,709","28,616","13,112","20,120","11,829","18,828","11,789","19,828","13,871","18,451","14,407","16,426","16,664","16,095","19,992","17,140","22,093","18,941","32,387","19,172","47,061","10,694","37,746","8,562","22,105","7,334","18,903","5,394","16,810","2,498","10,427",464,"3,361",0,0,0,1,0,0,2024-06-03 09:43:48
2024-05,9호선,4110,염창,18,0,"13,893",864,"29,549","5,365","82,161","9,641","87,336","21,500","50,514","12,999","31,784","11,619","27,640","12,798","28,398","15,366","24,314","18,160","20,550","20,214","20,231","26,341","21,111","31,589","24,163","49,471","25,571","73,481","14,463","61,000","11,542","40,791","10,636","34,544","7,406","35,406","3,184","21,127",506,"7,638",4,399,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4111,신목동,6,0,"3,162",454,"7,173","2,464","22,486","3,914","20,610","7,210","10,878","4,538","8,156","3,470","6,846","3,618","6,992","4,041","5,568","5,396","5,179","5,162","5,867","5,892","6,705","8,382","7,625","9,575","6,385","15,957","3,416","12,024","2,649","7,709","2,095","7,388","1,822","6,308",775,"4,889",188,"1,395",1,132,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4112,선유도,3,0,"2,220","1,532","7,088","4,589","23,093","14,621","27,283","40,805","13,728","20,844","10,167","9,643","10,419","9,347","11,038","9,986","11,224","9,521","10,642","10,171","12,167","10,518","14,991","11,622","26,073","14,502","35,447","23,351","15,015","16,165","9,816","10,203","7,476","8,665","5,755","8,696","2,347","5,255",398,"1,695",0,17,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4113,당산,96,2,"10,124","1,541","20,063","7,851","55,849","17,510","64,757","47,695","39,438","25,655","30,193","17,985","28,277","19,978","31,154","21,466","28,916","24,618","26,944","23,991","27,850","28,855","30,380","34,969","40,353","48,510","50,828","69,078","26,053","51,322","21,796","36,180","21,169","35,386","17,516","33,740","8,766","22,606","1,577","6,401",1,357,0,0,1,1,2024-06-03 09:43:48
2024-05,9호선,4114,국회의사당,1,0,951,"2,023","2,509","11,207","5,040","47,358","8,586","147,281","8,526","64,362","10,576","28,203","14,950","21,572","17,989","20,018","20,876","21,787","24,837","16,892","28,295","12,944","34,784","12,195","70,475","15,969","100,281","13,904","35,776","8,742","24,039","5,785","22,283","5,466","14,662","4,918","5,093","3,132","1,090","1,146",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4115,여의도,36,0,"3,288","2,810","5,214","25,830","9,851","146,932","12,503","170,090","12,882","81,482","16,759","40,590","24,328","39,737","26,388","39,798","33,737","40,221","38,375","36,003","49,014","34,124","66,738","32,118","160,003","33,059","156,607","35,717","76,490","20,617","65,714","11,279","48,862","9,527","27,366","8,831","10,016","4,841","1,433","2,114",0,352,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4116,샛강,6,0,"1,434","1,073","2,672","4,360","5,952","16,742","6,956","37,988","5,784","14,733","5,925","9,705","7,389","8,818","7,959","8,108","8,956","8,870","9,540","7,542","10,738","7,567","12,518","9,153","21,450","11,148","30,143","14,043","12,722","8,785","11,469","4,878","10,829","4,237","7,889","3,855","3,819","2,421",948,898,0,27,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4117,노량진,578,5,"18,836","1,718","27,305","13,622","69,500","40,841","93,336","60,186","54,403","44,600","36,880","28,768","33,920","31,232","38,195","34,629","42,341","39,077","35,738","35,695","36,120","37,957","42,136","44,633","53,260","65,352","54,914","93,695","32,924","60,925","35,627","44,690","40,213","43,235","42,139","43,702","14,344","24,690","1,697","7,322",1,2,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4118,노들,14,1,"4,131",306,"6,591","1,542","18,814","2,440","22,485","4,528","13,748","4,303","9,517","4,331","7,855","4,821","8,059","5,849","8,171","6,388","6,931","7,990","6,650","9,117","7,528","10,334","8,492","13,159","7,978","18,821","6,277","12,970","6,848","8,981","5,753","7,661","3,851","7,466","1,434","4,043",260,"1,311",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4119,흑석(중앙대입구),7,0,"3,838","1,067","6,773","5,644","20,085","12,398","24,847","29,427","17,343","18,914","14,629","19,596","14,789","15,815","17,083","15,898","17,305","15,979","18,123","16,806","20,834","15,617","24,154","16,962","29,752","24,787","23,350","31,365","14,229","21,801","12,800","15,131","13,557","12,610","13,436","13,036","6,419","7,907","1,483","3,255",1,51,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4120,동작(현충원),21,0,"1,050",265,"1,766","2,281","4,635","2,347","5,274","5,526","3,897","4,345","3,475","4,072","5,011","3,295","5,397","3,216","4,297","4,067","5,282","3,216","5,054","3,111","5,022","2,931","4,548","3,352","4,375","4,443","2,105","2,833","1,848","2,058","1,619","1,979","1,327","1,942",636,"1,396",132,"1,113",0,253,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4121,구반포,0,0,266,873,667,"6,604","1,639","2,949","2,163","4,050","1,269","3,335","1,184","1,826","1,398","1,637","1,748","1,873","1,753","2,082","2,211","1,784","2,421","1,531","5,549","1,536","6,681","2,036","4,604","2,479","2,141","1,366","1,566",850,"1,176",790,922,726,254,459,53,222,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4122,신반포,1,0,888,522,"2,804","6,024","8,985","9,895","11,629","11,657","7,951","7,902","6,218","7,184","5,965","5,622","7,000","5,962","7,722","7,163","6,822","7,764","9,702","7,348","12,388","8,136","11,766","9,941","11,370","12,573","7,251","9,462","6,078","5,777","6,266","4,463","4,367","4,681","1,304","2,639",174,896,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4123,고속터미널,26,0,"2,682","1,483","7,326","17,248","20,695","22,783","27,589","33,875","22,429","36,906","21,036","42,807","23,514","45,021","27,130","46,297","29,797","47,610","32,610","51,551","37,423","51,865","41,935","55,909","44,298","60,458","43,444","68,170","38,124","45,087","37,626","31,614","31,230","25,617","24,722","24,478","9,857","11,328","1,200","2,454",0,1,0,1,0,0,2024-06-03 09:43:48
2024-05,9호선,4124,사평,0,0,"1,084",307,"3,699","2,071","12,853","5,494","15,469","8,007","9,541","4,146","7,309","3,751","6,431","3,848","7,028","4,735","6,394","6,521","5,841","6,353","6,729","7,917","8,651","8,009","8,567","9,736","8,570","12,327","5,304","9,270","3,575","6,965","2,598","6,231","2,153","6,185",717,"3,281",159,889,0,2,0,0,0,0,2024-06-03 09:43:48
2024-05,9호선,4125,신논현,70,0,"4,354","1,799","13,482","16,757","32,328","42,321","41,581","89,872","33,623","99,429","30,368","57,558","35,220","45,025","41,855","47,032","45,347","48,876","49,048","47,730","54,151","48,401","65,821","53,899","85,456","73,517","110,720","94,623","80,043","57,754","60,993","35,041","65,681","29,135","57,274","25,415","29,040","15,850","5,050","3,955",1,750,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4201,서울역,402,0,"3,326","1,986","4,725","17,164","12,775","24,413","18,230","35,900","19,037","31,299","19,637","25,983","24,594","25,437","29,178","25,807","30,159","24,665","23,163","20,482","31,873","23,256","32,456","23,244","39,694","25,274","40,190","25,361","32,064","22,384","24,711","15,021","27,109","14,220","20,188","11,493","12,650","5,620",161,"2,806",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4202,공덕,105,1,"2,251",154,"2,861","1,680","7,101","4,186","7,488","12,127","4,812","5,570","3,963","4,128","3,968","4,592","3,898","4,889","3,836","5,464","3,631","4,783","3,805","5,617","4,774","6,827","7,034","9,936","9,986","13,738","4,499","8,896","3,774","6,326","3,830","6,261","3,108","5,817","1,419","4,282",105,"1,737",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4203,홍대입구,281,19,"6,327",565,"6,853","4,563","11,627","11,812","15,442","28,659","14,412","31,255","15,277","26,442","16,724","30,585","18,589","34,428","21,829","36,167","24,869","30,574","29,598","30,945","36,505","32,825","43,433","36,899","47,774","42,521","39,494","30,062","38,714","17,422","42,065","14,718","36,697","13,306","17,814","10,059","1,521","3,187",1,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4204,디지털미디어시티,162,4,"4,665",881,"9,925","8,146","23,388","33,871","24,140","85,714","14,363","39,799","11,140","16,881","12,459","13,696","13,351","13,713","14,272","14,839","14,068","11,767","16,908","12,516","21,958","14,713","50,363","21,371","78,439","29,247","32,538","20,001","20,943","12,068","19,383","11,203","17,907","10,411","6,537","6,892",774,"3,119",0,5,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4206,마곡나루(서울식물원),23,2,"2,804","2,265","5,849","32,652","15,455","34,740","17,175","69,942","9,521","31,309","6,822","12,007","9,005","8,035","9,796","8,477","9,093","10,047","9,775","8,042","16,288","7,610","31,841","9,459","65,001","14,150","52,757","18,752","22,569","11,928","14,731","8,170","13,703","7,534","7,549","7,911","3,007","5,021",568,"3,095",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4207,김포공항,17,0,"2,158","2,242","3,606","12,155","8,512","20,715","13,921","17,744","16,373","10,738","19,011","9,784","19,301","10,478","17,270","11,653","21,786","11,026","22,535","8,970","21,223","9,043","17,115","10,005","23,003","11,935","27,336","10,566","20,199","6,018","17,075","2,887","20,324","1,653","17,151","1,582","6,789","1,042",255,802,5,51,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4208,계양,20,2,"15,502",825,"39,081","3,407","75,471","5,593","58,348","8,409","38,107","7,533","25,960","5,722","21,860","7,050","20,143","8,047","16,990","10,814","14,024","13,439","13,404","17,141","14,806","25,053","15,099","33,971","11,607","61,353","7,686","53,264","5,300","33,125","4,442","31,116","3,147","30,137","1,496","18,406",248,"5,931",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4209,검암,"1,416",14,"8,835",500,"15,099","2,629","35,468","7,667","25,351","15,215","13,955","5,702","10,315","4,362","9,873","4,160","9,306","5,077","7,854","5,834","6,920","6,722","7,124","8,136","8,763","11,581","9,217","15,954","11,442","27,176","4,849","25,103","3,855","15,064","3,185","13,598","2,413","13,471","1,183","10,895",161,"5,380",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4210,청라국제도시,138,0,"7,424",247,"19,402","5,260","35,051","8,155","23,248","18,817","14,554","5,827","11,085","3,875","11,610","3,994","10,948","4,697","9,041","6,309","8,403","7,433","8,715","8,302","11,023","11,721","15,419","16,371","20,382","25,735","6,570","24,471","4,605","16,211","3,639","15,845","2,981","16,536","1,139","10,422",201,"4,664",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4211,운서,157,3,"17,129",952,"23,128","8,214","32,086","12,394","29,542","13,937","15,766","12,653","16,311","7,592","18,837","8,223","18,341","10,346","14,727","11,024","12,892","13,241","14,053","15,310","16,030","17,486","18,802","22,266","14,206","33,783","8,377","27,358","7,984","23,067","7,291","23,331","6,407","24,139","2,741","18,316",297,"5,936",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4212,공항화물청사,3,0,639,920,"1,600","7,861","2,117","11,869","2,255","19,286","1,958","3,023",855,"1,950",835,"3,125","1,106","3,578","1,279","2,494","2,025","2,291","2,895","2,113","4,998","2,069","10,150","2,570","14,245","1,302","3,480","1,334","2,352","1,892","2,909","1,025","2,441",474,631,197,8,67,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,공항철도 1호선,4213,인천공항1터미널,0,0,"10,094","10,518","14,313","19,852","18,399","36,252","19,500","35,915","17,107","28,728","17,921","28,896","18,176","33,147","25,339","38,719","26,893","28,038","32,695","26,547","37,907","21,347","34,979","23,163","32,625","26,199","36,922","20,237","27,048","20,219","23,472","13,345","27,758","11,627","28,168","8,034","12,328","6,649",152,"4,312",0,0,0,0,0,0,2024-06-03 09:43:48
